OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
-99;bog;2;NordJyl;1;CON;F;10062.30;540190;6273140
-99;bog;2;OestJylFyn;3;CON;DSG;6754.25;563190;6273140
-99;saltmarsh;6;OestJylFyn;3;CON;HSL;100.00;580040;6273140
-99;dryGrass;3;OestJylFyn;3;CON;DSG;6484.59;562570;6273140
-99;dryGrass;3;OestJylFyn;3;CON;DSG;6484.59;562560;6273140
-99;heathland;1;VestJyl;2;ATL;ES;500.00;446339;6239318
-99;forest;4;SjLolFal;4;CON;HSL;223.60;639342;6147826
-99;heathland;1;VestJyl;2;ATL;T;16801.19;478230;6195520
-99;heathland;1;SjLolFal;4;CON;ES;400.00;658550;6195520
-99;dryGrass;3;SjLolFal;4;CON;ML;0.00;675984;6104028
-99;bog;2;SjLolFal;4;CON;ML;8453.40;695847;6161697
-99;meadow;0;SjLolFal;4;CON;F;4527.69;674849;6127875
-99;meadow;0;NordJyl;1;ATL;ES;5693.85;478670;6324730
-99;meadow;0;OestJylFyn;3;CON;ML;16995.58;537458;6257085
-99;saltmarsh;6;SjLolFal;4;CON;HSL;0.00;677023;6107924
-99;meadow;0;NordJyl;1;CON;DSG;1802.77;555731;6280932
-99;dryGrass;3;SjLolFal;4;CON;DSG;1341.64;652180;6189440
-99;dryGrass;3;SjLolFal;4;CON;ML;1835.75;653170;6189440
-99;dryGrass;3;SjLolFal;4;CON;ML;1835.75;653120;6189440
-99;dryGrass;3;SjLolFal;4;CON;ML;1835.75;653160;6189440
-99;dryGrass;3;SjLolFal;4;CON;ML;1835.75;653130;6189440
-99;heathland;1;SjLolFal;4;CON;DSG;1389.24;652370;6189440
